transaction_reference_id,party_role,party_info_unstructured,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_unit,parsed_address_postal_code,parsed_address_city,parsed_address_state,parsed_address_country,party_iban,party_phone,external_id
76d35ac3f4c0665483e122506f2a3cf2,BENE,mrs. lori savage ii 001 fitzgerald manors apt. 148 east joseph port donald 17396 palau,mrs. lori savage ii,fitzgerald manors apt. east joseph,001 148,,17396,port donald,,palau,GB21BWIB59251710337101,,35026688
14d71596e26921a6e2d68ca815864d91,ORG,dr. xorey alvarez jennifefchester 52897 borswana p.o. box 166,dr. xorey alvarez,jennifefchester,,,52897,borswana,,,GB28LTUX35667168744371,,20006091
0825fe2d10d3a823975013bfc2925720,ORG,hickman group 1530 perry grove apt. 232 cardenashaven 63588 south georgia and the south sandwich islands,hickman group,perry grove apt.,1530 232,,63588,cardenashaven south georgia and the,south sandwich islands,,GB86FASG17591709549409,+41+1704-553 -3839  x14166,10021566
9e92cf0281dc3c65ee00ba3ac1789909,ORG,castaneda group 32453 scott rest apt. 180 1888 tajikistan,castaneda group,scott rest apt.,32453 180,,1888,,,tajikistan,GB88HWWX11728242471921,+41391 245.5357,10546495
e5695c5820c33c0796c81749ab899bd5,BENE,w.w. gonzales +1-425-6087 82058 rebekah village suite 708esparzaburt joannland saint helena,w.w. gonzales,rebekah village,+1-425-6087,,82058 708esparzaburt,joannland helena,saint,,GB60TKAS60815376891050,0 415-877-16 62,50057808
ff57dfcac4358c764151224c3e86ab2a,ORG,mcgee-vaughan fullermouth south lisaffurt +1-754-8802,mcgee-vaughan,fullermouth,,,,south lisaffurt,,,GB93ANZL80788554918198,(+351) 001-4639832597152,10497107
3113976499daa03463b162cece85ffff,BENE,savage-bryant 806 stacie ville suite 598 e. maryburgh,savage-bryant,stacie ville suite,806,,598,e. maryburgh,,,GB22AZTZ40978186231419,"002,33_+1-4675946915x 694",25014012
90019963c653c0342d568dcceaad32ef,BENE,patterrson-coleman 8052 stacy parkway suite 481 port mark 87325 american samoa,patterrson-coleman,stacy parkway suite,8052 481,,87325,port mark,,american samoa,GB22QNAC52530936573127,,10199673
d5da973beaab3f9dfd28d686d3ce261c,ORG,hoyce cox 17466 jesus rapids apt. 567 michaelborough port shannonport & sanmarino,hoyce cox,jesus rapids,17466,,,michaelborough port shannonport & sanmarino,,,GB77VBHG17671749759663," (+4,1)001-665-523-0634x4285",30005068
d623fe58fd7b8de8f4e74fbd726bd237,ORG,ielly thompson 3072 sean islands melanieshire 91090 d628205,ielly thompson,sean islands,3072,,91090 d628205,melanieshire,,,,,30016844
b522dd63f87e02e83eb2310d2df60f69,BENE,amber & murphy murphy 503 perez locks east sarahfort lake briannachester,amber & murphy murphy,perez locks east sarahfort,503,,,lake briannachester,,,,(0041)7519919515,40009648
54f42f57e81754e70212dbf3ff506a7f,ORG,"mcdonald, jones and 06628 nicole vyllage suite 285 brandonmouth 42271 bulgaria","mcdonald, jones and",nicole vyllage suite,285,,42271,brandonmouth,,bulgaria,,,25027224
016e3c5dee59a14ade07e92cebff95a0,ORG,brown ltd west zacharyfort 25986 cambodia,brown ltd,west zacharyfort,,,25986,,,cambodia,GB72KFBM37988546230254,(0041) +1839-2426532 32436,10106010
5a18cf8bd3f644cee8b3ea4b3c96377d,BENE,michael roth 386 giles fords suite 973 manuelmouth seanside 39070 gabon,michael roth,giles fords suite,386 973,,39070,manuelmouth seanside,,gabon,GB30UXPD87441099194568,,80013819
81087187c2dafe63fbcb0d3fa06aa9ff,BENE,kimberly martin martinview new danielborough 29281 p1846271,kimberly martin,martinview,29281,,p1846271,new danielborough,,,GB33TQEA56815956017022,0041 +180591 24 60874374,25038623
da86cb10ed4ffbc7d5c31d32d696ea1f,BENE,"mejia, phillips and lopez 114 chandler mews lake stephanie tanzania","mejia, phillips and lopez",chandler mews lake,114,,,stephanie,,tanzania,GB16TLKJ01105555055417,529-5937 4118313,10447398
f59746130aca5966d5513161ffba79f7,ORG,puwell puwell ltd plc 5259 petty ford east christopher hansonbury 42160 french guiana +1-644-4837,puwell puwell ltd plc,petty ford east christopher,5259,,42160,hansonbury,french guiana,,GB87BMKI45625929003808,,10547591
28d0b8de373b88d1713f3e5ffacfa8bc,ORG,dr. donna riley +1-554-5624 1241wolfe glens briannachester kathleenburgh timor-leste,dr. donna riley,glens briannachester,,,1241wolfe,kathleenburgh,timor-leste,,GB57FAIR22783412938045,710282. 5902x152,35009835
c56cde0357aea11d2e733276ef7d7b5f,BENE,billy mendez nia 932 kristina center ramirezfort maurita,billy mendez,nia kristina center ramirezfort,932,,,maurita,,,,,25015887
ce5a8985093339716ba0ab379ade1efd,ORG,krystal nguyen iii 6226 riggs overpass apt. 731 east shannon 07143 609671853,krystal nguyen iii,riggs overpass apt. 731,6226,,609671853,east shannon,,,,(+44) 2957174725,25041447
1ed5928e6348f99567dced3a0566b9d5,BENE,kelly-bailey 002 paul hills karenshire 37910 madagascar,kelly-bailey,paul hills,002,,37910,karenshire,,madagascar,GB93BUPY19694319674817,,10432488
8b1f59d2fbb353fe90c2e347b5e824c7,BENE,"mejea, mitchell and nichols 491561825 goodwinside 30752 & taiwan","mejea, mitchell and nichols",,491561825,,30752,goodwinside &,,taiwan,GB18JSAG55662927629768,(+4-1)3048 50-3549x04149,20013807
5d805b3160737b474178cb09ded239cc,BENE,mrs. lance brown 5604 nixon plain merrittshire japan,mrs. lance brown,nixon plain,5604,,,merrittshire,,japan,GB53HSYE66487777115880,0041258.939671 8x46862,25024786
a616e7fa02d89538365ebe5c3a05a60c,ORG,johnny bryant 7083 clarke square suite 056 ryanside south anthonyborough algeria,johnny bryant,clarke square suite ryanside,7083,,,south anthonyborough,,algeria,,0041780661-7617,25006574
f8219ca5657712697e24b958c0abf730,BENE,dr. melinda ii samoa 08878 maria st. apt. 661 lake debraborough purt nicholasport 52649 american,dr. melinda ii,maria st. apt. lake debraborough,661,,52649,purt nicholasport,,american,GB23BCFL42292742354941,37767624122725,35010920
627dd9d12c10ee0f08ae838200bc9af6,BENE,dr. stephen gordon new agnela kiddport 3549 barbados,dr. stephen gordon,new agnela,,,3549,kiddport barbados,,,,0 (820)635-1625,25031361
59c210302e3be19c219278580ad6cfb4,ORG,foster-rcawford llc 49128 stephanie gateway moralesbury,foster-rcawford llc,stephanie gateway,,,49128,moralesbury,,,GB13QXHU26445819003926,,25036845
f93a6e43455dffced56b15d143996601,ORG,joseph johnson 709 ched brook suite 707 west jefferytown 09909 djibouti,joseph johnson,ched brook suite jefferytown,709 707,,09909,west djibouti,,,GB75KUGY06782075193900,(0-041)3-644676642x451,90003690
a773113ad564cafb207b0eae6b068ba4,BENE,sherri griffin 50130 andrewct.s new jamesmouth west laura 37279 bolivia,sherri griffin,andrewct.s new jamesmouth,50130,,37279,west,laura,bolivia,,+41856232.52167718,40002944
f301b3214b8d76e6cd2db0ff2edae3d3,BENE,"lloyd, miranda and cooper 70650 smith station east donna","lloyd, miranda and cooper",smith station,,,70650,east donna,,,GB02QYHY74184547393031,,10118186
740d34ebaed4f509bdd0fef38d47b0e3,BENE,karen 1538 lance extensions angelaland curtisburgh 944994 liberia,karen,lance extensions angelaland curtisburgh,1538,,944994,liberia,,,,+417699363 980,35028298
d42b8a5bf0e50b80530eb33b8d81cf9c,ORG,c.c. jackson sr. 2439 ct.ney plains apt. 635 lake yantown 82495 liberia,c.c. jackson sr.,ct.ney plains apt. yantown,2439,,82495,lake liberia,,,GB73LPMS93614438909435,,25021399
08a4f42eeca6d36fd49a47e0bc74ebcc,ORG,"nguyen, khan and young dustinside stephaniemouth 33520 tuvalu","nguyen, khan and young",dustinside stephaniemouth,,,33520,tuvalu,,,GB09XPGS06830327860713,0 (960)324-3470,80004707
27c71e890dafe92bf268bb7f1ac78710,ORG,philip kaoser 30145 rebecca overpass apt. 133 east michael mongolia,philip kaoser,rebecca overpass apt.,30145 133,,,east michael,,mongolia,GB16LJSW61804423860172,0041464-5020885,35008150
c25cd59e609279fc58866e6e0d2e7845,ORG,johnsonltd 8100 wood gateway new karaside whitevi lle 55752 cambodia,johnsonltd,wood gateway karaside,8100,,55752,new whitevi lle,,cambodia,GB54RXHZ25285009283283,,20020255
27138f76287a1a06220516161e81cf9c,BENE,mr. keith april april 570 corner nepal +1-176-5211,mr. keith april april,corner,570,,,nepal,,,GB31OVBP22751456505844,"0 98,0-8 37257423539",35020727
59800ba84bceb7e91cd7617a3fa0be89,ORG,"carpenter, guerrero and harris ltd. 6700 simpson flatswest rebeccaborough christinaton 22534 isle of man","carpenter, guerrero and harris ltd.",simpson flatswest,6700,,22534,rebeccaborough christinaton,of man,isle,GB36OHAT07052032117275,9  212142046,40003181
f4f6ba420d3b68eb0e37b9b9887cb4a9,ORG,perkins-boyd 86282 smith stream reynoldschester 99856 italy,perkins-boyd,smith stream,86282,,99856,reynoldschester,,italy,GB51IKUA10255175708303,(0041)+1-674-522-5111x 56561,40024687
2ee5df165e9b4c15348c4cf61b5c36f3,BENE,allison and sons west stephen 57841 indonesia,allison and sons,,,,57841,west stephen,,indonesia,GB92KZGX74826417975636,0041663.821.72423586,10576221
7630e9d2c46f51cd3a72e7a7e3849b48,ORG,vega ktd deborahport uzbekistan,vega ktd,ktd,,,,deborahport,,uzbekistan,GB66NQFP69982788258851,,35003422
97c1f9af09babccf023b0a99678e5e81,BENE,delgado llc 603 laura valley sanchezfurt sutartland 28400 guadeloupe 86465315,delgado llc,laura valley sanchezfurt,603,,28400 86465315,sutartland,guadeloupe,,GB88MGNO14787974771516,,25024687
ceba14843a24b11498efa94587ab038d,BENE,"wade, stokes and buchanan 31580 griffith junction williamcmouth 51479","wade, stokes and buchanan",griffith junction,31580,,51479,williamcmouth,,,,,10485627
a7f81d634684aa2387107701ed9429b2,BENE,rmily peterson ii antonio 15795 iran,rmily peterson ii,ii antonio,,,15795,,,iran,GB46ZESO16247848858134,(0041) 582-316323.8,35003458
9933af11ad42b8702c9b793dd1ef0cf7,BENE,mcmilaln-kelly 72335 misty estates suite 940 brandonchester 54180 netherlands antilles,mcmilaln-kelly,misty estates suite,72335 940,,54180,brandonchester,,netherlands antilles,GB18ZRFM79426321198742,,35008913
8cd79c105ccf7a5e753ff8a307be1890,BENE,nita ochoa iii 834 shelley key sierraburgh 85521,nita ochoa iii,shelley key,834,,85521,sierraburgh,,,GB84NZLR48595673807673,"00 412 57-5,14-5-657979",35018349
16c21311a48579c4c4be60313bc97a3a,BENE,md brittany king brooksside congo,md brittany king,brooksside,,,,,,congo,GB74UJSZ64236860644903,(0082)(65-8)279- 2659x8346,90012926
176b2ddc2bbc896f9d7fddb0ad94e5d4,ORG,mr. richard watts port kelly senegal,mr. richard watts,,,,,port kelly,,senegal,GB15PPGW36004528215259,,25028102
966374cfa9f8f83ef4d068adc48e43ad,ORG,webb-campbell international 77047 scott valley apt. 097 blakeshire davisside rwanda,webb-campbell international,scott valley,77047,,,blakeshire davisside,,rwanda,,,35017463
102df51c971e7d88ffe859d139384d72,ORG,leroy smith 30773 taylor fall east carolynmouth 42231 christmas island,leroy smith,taylor fall east carolynmouth,30773,,42231,christmas island,,,GB02SPEK36211668135764,"0.041, 975.2641782x397",35027085
ba38aa2a7fce9ae73c4f95014c751911,BENE,derrick ramos 76617 gary camp west sue new daniel cameroon,derrick ramos,gary camp west sue,76617,,,new daniel,,cameroon,,"(+41) 243738,5955",25031069
6000699e7ba02d7844b5dd052e1cabb8,BENE,scott moore 069 hansen mountains prestonbury port cameronfurt,scott moore,hansen mountains,,,,prestonbury port cameronfurt,,,,(0041)(723)8983741 8496,25015894
bd38a847531cba198dc63fa9b056177b,BENE,m.c. nguyen west lisa anitatown 03845 djibouti,m.c. nguyen,west lisa anitatown,,,03845,djibouti,,,GB34KHMP91035062196156,,35000384
0fed337ad105002388b896f5b9d9fa9d,ORG,julie morris 201 jahn river ryanberg georgia,julie morris,jahn river,201,,,ryanberg,,georgia,,746.4854668788 93,35003151
461dbc2e7cb4f074ab5ff5335aa746f1,BENE,mrs. jerryjohnson 2127 katherine shoal pot jollyland venezuela,mrs. jerryjohnson,katherine shoal pot,2127,,,jollyland,,venezuela,GB76RQCQ87762893161086,,90020111
d31375483d79d4d56eb068b9599320ef,BENE,sharon hernandez 605 jonathan fork suite 653 new maria 86227 christmas island,sharon hernandez,jonathan fork suite maria,605 653,,86227,new christmas island,,,,,40024479
bffb0f28e675b5bf059a5ac36cf3156e,BENE,lisa knight 28857 spears ports suite 877 wilsonview 31603 tokelau,lisa knight,spears ports suite,28857 877,,31603,wilsonview tokelau,,,,,35022224
6f3c48d768bd24d92bc8f405eb970890,BENE,"kennedy ichelle a8566 9700 amy square north tabutha , 75246",kennedy ichelle,amy square,a8566,,9700 75246,"north tabutha ,",,,,,40007708
4c08892f873edef1d65ac3aa37ee03df,ORG,d. ggonzalez 5024 hully locks apt. 661 new peter w. judyborough 37038 new zealand,d. ggonzalez,hully locks apt.,5024,,37038,new peter w. judyborough,,new zealand,GB69YOXZ07226765602947,,20019678
5f32436ec02fd81932b3c15d269c3d9a,ORG,"stout, graham and massey 2385 shawn estate apt. 906 new teresahaven whiteshire 73066 colombia","stout, graham and massey",shawn estate apt.,2385,,73066,new teresahaven whiteshire,,colombia,GB65DOWK03284622106493,,10366800
75539dcbfbf7aaf12883115545448e2f,BENE,scott delacruz 1877 tanya orchard apt. 733 montgomerymouth bennettville 56411 afghanistan,scott delacruz,tanya orchard apt.,1877 733,,56411,montgomerymouth bennettville,,afghanistan,GB55MXKQ39684573551247,"+62 509597,0608",80011360
e66c2d9704f72ca8e62a404fa7f9fdf1,BENE,rios ltd 079 sue estate smithfort autralia,rios ltd,sue estate,,,,smithfort,,autralia,GB62AVNP38155917131953,0041+1716-473-4270x760,90000327
2d0cd21d1d5afc51a87e60f582f3f859,BENE,"thomas, taylor and collier 174 bean loop melodyfurt 10832 saint martin","thomas, taylor and collier",bean loop,174,,10832,melodyfurt saint martin,,,GB82UAFW01308591895826,592.822.151-2,10195075
abdc8077e6d15a21aaf024e0f9eaa677,BENE,d. william 125 michael squares east erictown butlerville 36834 montenegro,d. william,michael squares east erictown,125,,36834,butlerville,,montenegro,GB38JZEF63669494554477,0041 +178049862 43x_85453,30000039
8c5b884256cf893479f7c592c2122bfe,BENE,wilson plc 9980 kevin foed west jacobton jacobton venezuela,wilson plc,kevin foed west jacobton,9980,,,jacobton,,venezuela,GB85YVCT30353388823998,+44 756.214.2850,25019264
0e47384cf32742904134eae718f4e0db,BENE,derrick ramos 76617 gary camp west sue new daniel cameroon,derrick ramos,gary camp west sue,76617,,,new daniel,,cameroon,,,25031069
7a82257a0cffe8814a651263c66a121f,BENE,delgado l.l.c. 603 leura valley asnchezfurt stuartland 28400 guadeloupe,delgado l.l.c.,leura valley,603,,28400,asnchezfurt,stuartland guadeloupe,,GB88MGNO14787974771516,+6449 7. 4997908x078,25024687
43f556daebbaa2de5f38b34d21e2f137,BENE,"crosby, stewart and hicks 044 amanda crescent suite 053 lake debbieburgh 43866","crosby, stewart and hicks",amanda crescent suite,044,,43866,lake debbieburgh,,,,(0041) 6262670622,10064327
22b841eed558d89f2928f277a8f0542e,ORG,francis group new brian blackburnton american samoa,francis group,new brian,,,,blackburnton,,american samoa,,,10378983
4cc2c9585d46e9c8cfc34c51ea036f15,BENE,k. brwwer 96151 barbara pines suite 136 port sandra 22396 bouvet island (bouvetoya),k. brwwer,barbara pines suite sandra,96151 136,,22396,port bouvet island (bouvetoya),,,GB07XNHX85190831262432,7969943614x9154,35001128
ea0f54230c2fa76e752dd14c0222f532,ORG,howard-peters 446381,howard-peters,,,,446381,,,,GB10VEAY45266228269606,,35008438
d7703b43c98eff592128651a6f879bfa,ORG,m.r. rebecah 958693397 196 matthew summit lambberg new bryan 47263,m.r. rebecah,matthew summit,958693397 196,,47263,lambberg new bryan,,,GB27VVAC75737881695528,(0041) 85 1339  .2443x948,30003031
c1ecb11acbf76e5c0f7dc1564a4d5782,BENE,j. wilcox 0441 peterson village suite 913 lake sarahmouuth colombia,j. wilcox,peterson village suite,913,,,lake sarahmouuth,,colombia,GB48ISXJ42211608916541,004138976 -62296,90014471
0f999cdf6562ae7e5e458f35dc21afc7,ORG,toni williams 749 dennis tunnel apt. 548 south sheila 83010 dominican republic,toni williams,dennis tunnel apt. 548,749,,83010,south sheila,,dominican republic,GB06ONIT08544653449318,,25001547
681418fba311183e82560f56429373e9,BENE,barr-cuevas 6819 hannah trace suite 077 zunigamouth 52648 grenada,barr-cuevas,hannah trace suite,6819,,52648,zunigamouth grenada,,,GB29ITWL02655609259935,,10244708
e19ad8ffeac0d251e8452b7522082448,BENE,kirby group 03138 allison camp 78947 brunei darussalam,kirby group,allison camp,,,78947,brunei,darussalam,,GB12SIYO67757270325110,(+ 41) +1-5209236753x25394,10591710
9dd7c92210b3f5c8df670f41b3a2008f,BENE,"ward, morgan morgan and joseph ltd. parksstad united arab emirates","ward, morgan morgan and joseph ltd.",,,,,parksstad,,united arab emirates,GB45AVVB11533679364982,(+41) 5 623672046x2537,35014322
5771dc96a8cac4645ca96ac061be7878,BENE,john fernandez 3736 carr stravenue apt. 121 south abigailhaven lake clayton,john fernandez,carr stravenue apt. south abigailhaven,3736 121,,,lake clayton,,,GB39BPJE89252040745227,(+41)202- 7133732,60016982
3355973f88d4e4bc49d1b85c8e21aeed,BENE,andrews inc 22527,andrews inc,,,,22527,,,,GB46BQQL74602710440651,,10526950
fdf6e3772a80f7baf3dc3cdce880b4c8,BENE,george-smith s.a.r.l. 726 ramirez mews apt. 116 new nicolefort karenbury united kingdom,george-smith s.a.r.l.,ramirez mews apt.,726 116,,,new nicolefort karenbury,,united kingdom,,"(+41) 001760,-425,-8442",10004573
ead4de7b33787680765c9efcb1bfcfd5,BENE,brown-jacobs 803 green dam combschester port michaelside french southern territories,brown-jacobs,green dam,803,,,combschester port michaelside,french southern,territories,GB11ZRZM75120527708913,,10016444
3889952805da62c559180d60eb6eb24f,ORG,"margaret margaret morrisun 9937 kendra keys apt. 597 lake nicolefort , mozambique",margaret margaret morrisun,kendra keys apt.,9937,,,"lake nicolefort ,",mozambique,,GB91SYMC44652886296988,,35020897
15ac4fadbd773dda01fe415d327cee6a,ORG,d.j. flynn ii currymouth 92225 palou,d.j. flynn ii,ii currymouth,,,92225,palou,,,GB15AQLN09322191786332,,90008087
e56e296ddccb158a89fe11e969f91a9e,ORG,jeanette cruz 171 davis lane apt. 278 shannonshire 89859 qatar,jeanette cruz,davis lane apt. 278,171,,89859,shannonshire qatar,,,GB93QYVJ20610193116524,,80046627
3a025f7b9e42f209501a5694b1e84c37,ORG,dr. sarah harrison 4954 black mountain port joshuuasode 95361 norfolk island,dr. sarah harrison,black mountain port joshuuasode,4954,,95361,norfolk island,,,GB25AVGA28493243470369,,20022657
ad1239072510683ec2e9b4412712ceec,BENE,mr. ashley gr ay 999 wesley cliffs new alexachester east troy united kingdom,mr. ashley gr ay,wesley cliffs,999,,,new alexachester east troy,,united kingdom,GB33IHWQ41408342202446,,35024409
db7c25b75aeda9cb4a755f396da6cf7f,ORG,price-butler 24938 joseph turnpike west pamela peterburgh colombia,price-butler,joseph turnpike west,24938,,,pamela peterburgh,,colombia,GB59OBVP76151660032393,859-530-1648,35013683
82eb1841617d3bb6c92c7eedaf40071e,ORG,lynch-cerpenter 34721 islands perezhaven vincentfurt,lynch-cerpenter,islands,34721,,,perezhaven vincentfurt,,,GB36HMPP04669444797524,,90016984
9e5275a88e3026700f42a3ccf300fbf0,ORG,hess-jones 87163 ricky land new gabriel 77214,hess-jones,ricky land,,,87163 77214,new gabriel,,,,00517576082238,10409774
396e60087dc1de0c9e036d5d56a6188b,BENE,m. alexander 23963 sarah track s. lynn 64552 lesotho d140454,m. alexander,sarah track s. lynn,23963,,64552 d140454,lesotho,,,GB46XLYO80145584267161,,35030689
6fb3436a1810ddd1cd2e1989b6c3ddfb,BENE,brock llc 65453 schmidt trail port ct.neyport 52028 sudan,brock llc,schmidt trail ct.neyport,65453,,52028,port,,sudan,GB84KDMB07588916677353,"(0,041) 001-310618-3759089.97",10074289
